31,2020-02-02,ES,Spain,EURO,2,5,0,0
32,2020-02-03,AT,Austria,EURO,0,0,0,0
32,2020-02-03,BE,Belgium,EURO,0,0,0,0
32,2020-02-03,HR,Croatia,EURO,0,0,0,0
32,2020-02-03,CZ,Czechia,EURO,0,0,0,0
32,2020-02-03,DK,Denmark,EURO,0,0,0,0
32,2020-02-03,FI,Finland,EURO,0,1,0,0
32,2020-02-03,FR,France,EURO,0,6,0,0
32,2020-02-03,DE,Germany,EURO,0,11,0,9
32,2020-02-03,IT,Italy,EURO,0,3,0,0
32,2020-02-03,LU,Luxembourg,EURO,0,0,0,0
32,2020-02-03,NL,Netherlands,EURO,0,0,0,0
32,2020-02-03,NO,Norway,EURO,0,0,0,0
32,2020-02-03,PT,Portugal,EURO,0,0,0,0
32,2020-02-03,RO,Romania,EURO,0,0,0,0
32,2020-02-03,ES,Spain,EURO,0,5,0,0
33,2020-02-04,AT,Austria,EURO,0,0,0,0
33,2020-02-04,BE,Belgium,EURO,0,0,0,0
33,2020-02-04,HR,Croatia,EURO,0,0,0,0
33,2020-02-04,CZ,Czechia,EURO,0,0,0,0
33,2020-02-04,DK,Denmark,EURO,0,0,0,0
33,2020-02-04,FI,Finland,EURO,0,1,0,0
33,2020-02-04,FR,France,EURO,0,6,0,0
33,2020-02-04,DE,Germany,EURO,0,11,0,9
33,2020-02-04,IT,Italy,EURO,0,3,0,0
